email,first_name,last_name,company,phone,city,country,customer_subtype,tags,id,website,address,state,postal_code,customer_type,geography,engagement_level,consent_status,consent_source,total_emails_sent,total_emails_opened,total_emails_clicked,last_email_sent_at,last_email_opened_at,is_dispatched,is_contacted,response_notes,priority,source,notes,created_at,updated_at
theyarnwinder@gmail.com,,,The Yarn Winder,16784250784,Winder,US,retail_store,yarn store,0e6df87d,http://theyarnwinder.com/,"137 N Broad St Suite E, Winder, GA 30680, United States",Georgia,30680.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.929924,2026-01-20T04:32:14.929928
ninfo.yarnsetc@gmail.com,,,Yarns Etc.,,,US,retail_store,yarn store,919e7929,https://yarnsetc.com/,,,,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.930184,2026-01-20T04:32:14.930188
beadadyxyarn@gmail.com,,,Bead Adyx Yarn and More,18563085118,Magnolia,US,retail_store,yarn store,0f93c716,http://www.beadadyxyarn.com/,"217 N Warwick Rd, Magnolia, NJ 08049, United States",New Jersey,8049.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.930360,2026-01-20T04:32:14.930369
fiberarts315@gmail.com,,,Fiber Arts,16098988080,Cape May Court House,US,retail_store,yarn store,26ba9d8d,http://fiberartsyarnshop.com/,"24 NJ-47 South, Cape May Court House, NJ 08210, United States",New Jersey,8210.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.930765,2026-01-20T04:32:14.930790
graceandpurl@gmail.com,,,Grace & Purl,17329638719,Avon-By-The-Sea,US,retail_store,yarn store,e1f36689,http://www.graceandpurl.com/,"218 Main St, Avon-By-The-Sea, NJ 07717, United States",New Jersey,7717.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.931327,2026-01-20T04:32:14.931340
knitknotnatter@gmail.com,,,Knit Knot & Natter & Natter,19732486522,Pompton Plains,US,retail_store,yarn store,08832222,https://www.knitknotnatter.com/,"610 Newark Pompton Turnpike Unit B, Pompton Plains, NJ 07444, United States",New Jersey,,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.932423,2026-01-20T04:32:14.932433
knitonestitchtoo@gmail.com,,,Knit One Stitch Too,16097372211,Pennington,US,retail_store,needle work shop,9e24ba97,http://www.k1st2.com/,"16 N Main St, Pennington, NJ 08534, United States",New Jersey,8534.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.932717,2026-01-20T04:32:14.932722
yarnstormers.cranford@gmail.com,,,YarnStormers,19083084082,Cranford,US,retail_store,yarn store,ce575a38,http://www.yarnstormers.com/,"10 Alden St, Cranford, NJ 07016, United States",New Jersey,7016.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.933027,2026-01-20T04:32:14.933031
knitpickyandhooked@gmail.com,,,Knit-Picky & Hooked,17347901471,Monroe,US,retail_store,craft store,6e25427d,https://knitpickyandhooked.square.site/,"2121 N Monroe St unit 130, Monroe, MI 48162, United States",Michigan,48162.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.933159,2026-01-20T04:32:14.933163
knottyfunyarn@gmail.com,,,Knotty Fun Yarn LLC,15172014795,Perry,US,retail_store,yarn store,b51e0d8b,https://www.knottyfunyarn.com/,"124 S Main St, Perry, MI 48872, United States",Michigan,48872.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.933281,2026-01-20T04:32:14.933285
yarngardenmi@gmail.com,,,Yarn Garden,15175419323,Charlotte,US,retail_store,yarn store,677fd88e,http://yarngardenmichigan.com/,"131 S Cochran Rd, Charlotte, MI 48813, United States",Michigan,48813.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.933966,2026-01-20T04:32:14.933993
yarnonfront@gmail.com,,,Yarn on Front,12694629094,Dowagiac,US,retail_store,yarn store,4afa7b5f,,"122 S Front St, Dowagiac, MI 49047, United States",Michigan,49047.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.934177,2026-01-20T04:32:14.934181
bobbyperdana48@gmail.com,,,A Tangled Yarn Shop,,Denver,US,retail_store,yarn store,6e3642f1,http://www.atangledyarnshop.com/,"3692 NC-16 Business, Denver, NC 28037, United States",North Carolina,28037.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.934319,2026-01-20T04:32:14.934323
chixwithstixnc@gmail.com,,,Chix with Stix,18287580081,Lenoir,US,retail_store,yarn store,5f823e28,http://www.chixwithstixknit.com/,"1340 Morganton Blvd SW, Lenoir, NC 28645, United States",North Carolina,28645.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.934467,2026-01-20T04:32:14.934477
rebecca@sundragonartandfiber.com,,,"Coastal Purl, LLC",12525484801,Elizabeth City,US,retail_store,yarn store,4b619af8,http://coastalpurl.com/,"106 A Capital Trce, Elizabeth City, NC 27909, United States",North Carolina,27909.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.934634,2026-01-20T04:32:14.934642
silverthreadsyarn@gmail.com,,,Silver Threads & Golden Needles,18283490515,Franklin,US,retail_store,yarn store,1eaef76d,http://silverthreadsyarn.com/,"41 E Main St, Franklin, NC 28734, United States",North Carolina,28734.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.934894,2026-01-20T04:32:14.934903
wildskeins@gmail.com,,,Wildskeins Yarn Company,18288559245,Hickory,US,retail_store,yarn store,c428ca73,http://wildskeins.com/,"123 2nd Ave NE, Hickory, NC 28601, United States",North Carolina,28601.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935163,2026-01-20T04:32:14.935168
john@email.com,,,Cowgirl Yarn,13077559276,Laramie,US,retail_store,yarn store,82b80045,https://cowgirlyarn.com/,"119 E Ivinson Ave, Laramie, WY 82070, United States",Wyoming,82070.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935304,2026-01-20T04:32:14.935308
everythingalpacaco@gmail.com,,,Everything Alpaca,13036606684,Castle Rock,US,retail_store,yarn store,14c128f0,http://www.everythingalpaca.biz/,"207 Fifth St, Castle Rock, CO 80104, United States",Coloroda,80104.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935431,2026-01-20T04:32:14.935434
fingerplaystudio@gmail.com,,,FingerPlay Studio,13036044374,Louisville,US,retail_store,yarn store,37bca8f2,http://www.fingerplaystudio.com/,"901 Front St #110, Louisville, CO 80027, United States",Coloroda,80027.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935555,2026-01-20T04:32:14.935559
maverickfiberarts@gmail.com,,,Maverick Fiber Arts,13036655591,Lafayette,US,retail_store,yarn store,44f5aff3,,"2770 Dagny Way # 108, Lafayette, CO 80026, United States",Coloroda,80026.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935679,2026-01-20T04:32:14.935683
pineycreekyarn@gmail.com,,,Piney Creek Yarn,13039531697,Centennial,US,retail_store,yarn store,c57e5a6b,http://pineycreekyarn.com/,"15460 E Orchard Rd, Centennial, CO 80016, United States",Coloroda,80016.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935804,2026-01-20T04:32:14.935807
woollyworks.knits@gmail.com,,,Serendipity Yarn & Gifts,17193953110,Buena Vista,US,retail_store,yarn store,1b99794f,http://www.serendipityyarn.com/,"321 W Main St, Buena Vista, CO 81211, United States",Coloroda,81211.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.935929,2026-01-20T04:32:14.935933
swfarm2yarn@gmail.com,,,Southwest Farm to Yarn Collective,19705606777,Cortez,US,retail_store,yarn store,bb8199f9,https://www.swfarmtoyarn.org/,"360 W 1st St B, Cortez, CO 81321, United States",Coloroda,81321.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.936079,2026-01-20T04:32:14.936084
service@dharmatrading.com,,,DHARMA TRADING CO,415-456-1211,SAN RAFAEL,US,retail_store,yarn store,4dfbc3cb,http://www.dharmatrading.com,"1805 South McDowell Blvd. Ext. Petaluma, CA 94954",California,94901.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.936482,2026-01-20T04:32:14.936486
mis@halcyonyarn.com,,,HALCYON,207-442-7909,BATH,US,retail_store,yarn store,e76d3cc2,http://www.halcyonyarn.com,"12 School Street Bath, ME 04530",Maine,4530.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.936614,2026-01-20T04:32:14.936618
info.knitcraft@gmail.com,,,KNITCRAFT INC,816-461-1248,INDEPENDENCE,US,retail_store,yarn store,4f3afbb1,https://www.knitcraft.com,"500 N Dodgion Ave, Independence, MO 64050",Missouri,64050.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.936751,2026-01-20T04:32:14.936755
info@yarnbarn-ks.com,,,YARN BARN OF KANSAS INC,785-842-4333,LAWRENCE,US,retail_store,yarn store,c6ba40c0,http://www.yarnbarn-ks.com,"930 Massachusetts St.Lawrence, Kansas 66044",Kansas,66044.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.936883,2026-01-20T04:32:14.936887
yarn@thefiberloft.com,,,THE FIBER LOFT,978-456-8669,HARVARD,US,retail_store,yarn store,960d7e7c,http://www.thefiberloft.com,"9 Mass Ave, Harvard MA 01451",Massachusetts,1451.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.937073,2026-01-20T04:32:14.937078
alelupp@defnet.com,,,THE FIFTH STITCH,419-782-0991,DEFIANCE,US,retail_store,yarn store,b62293cf,http://fifthstitch.com,"522 Clinton St, Defiance, OH 43512, United States",Ohio,43512.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.937263,2026-01-20T04:32:14.937268
info@franklinmillstore.com,,,FRANKLIN MILL STORE MAYFLOWER TEXTILE,508-528-3300,FRANKLIN,US,retail_store,yarn store,d066d723,,"305 Union St. Franklin, MA 02038",Massachusetts,2038.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.937402,2026-01-20T04:32:14.937406
kmuhr@brownsheep.com,,,WOOLWORKS LTD.,860-963-1228,PUTNAM,US,retail_store,yarn store,0ed89c88,,"154 Main Street, Putnam, CT 06260",Connecticut,6260.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.937615,2026-01-20T04:32:14.937620
yardgoodscenterfabric@gmail.com,,,YARDGOODS CENTER,207-872-2118,WATERVILLE,US,retail_store,yarn store,05a02287,,"60 Concourse W, Waterville, ME 04901, United States",Maine,4901.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.937751,2026-01-20T04:32:14.937755
info@needlepointjoint.com,,,NEEDLEPOINT JOINT,801-394-4355,OGDEN,US,retail_store,yarn store,90911b2d,http://www.needlepointjoint.com,"241 Historic 25th Street Ogden, Utah",Utah,84401.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.938536,2026-01-20T04:32:14.938544
liz@finepoints.com,,,FINE POINTS,216-229-6644,CLEVELAND,US,retail_store,yarn store,dffc8fde,http://www.finepoints.com,"12602 Larchmere Blvd. Cleveland, OH 44120",Ohio,44120.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.938712,2026-01-20T04:32:14.938716
craftyladytrio@gmail.com,,,CRAFTY LADY TRIO INC.,586-566-8008,MACOMB,US,retail_store,yarn store,0de7acf7,http://www.craftyladytrio.com,"15667 Hall Road Macomb, MI 48044",Michigan,48044.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.938842,2026-01-20T04:32:14.938845
marketingbrownsheep@gmail.com,,,KNIT ONE PURL TWO,540-662-6098,WINCHESTER,US,retail_store,yarn store,be6bc392,,"20 W. BOSCAWEN ST, WINCHESTER, VA, 22601",Virginia,22601.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.939490,2026-01-20T04:32:14.939497
sales@greatyarns.com,,,GREAT YARNS,425-252-8155,EVERETT,US,retail_store,yarn store,5e1ae2e7,http://WWW.GREATYARNS.COM,"4023 Rucker Avenue Everett, WA 98201",Washington,98201.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.939660,2026-01-20T04:32:14.939665
cottageyarns@sbcglobal.net,,,COTTAGE YARNS,650-873-7371,SOUTH SAN FRANCISCO,US,retail_store,yarn store,13c4eaa7,http://www.cottageyarns.com,"607 W. ORANGE AVE, SO SAN FRANCISCO, CA 94080",California,94080.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.939809,2026-01-20T04:32:14.939813
spinnery@aol.com,,,THE SPINNERY,908-996-9004,FRENCHTOWN,US,retail_store,yarn store,d3480a16,https://thespinnery.square.site,"33 Race Street FRENCHTOWN, New Jersey 08825",New Jersey,8825.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.939974,2026-01-20T04:32:14.939999
kathyknitz@gmail.com,,,KATHY'S KREATIONS,724-238-9320,LIGONIER,US,retail_store,yarn store,4958d342,http://www.kathys-kreations.com,"141 E Main St, Ligonier, PA 15658",Pennsylvania,15658.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.940266,2026-01-20T04:32:14.940275
threadbenderinc@msn.com,,,THREADBENDER INC.,616-531-6641,GRANDVILLE,US,retail_store,yarn store,075366d3,http://threadbenderinc.com,"5570 Wilson Avenue SW Suite B Grandville, MI 49418",Michigan,49418.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.943169,2026-01-20T04:32:14.943186
holly@knithappenz.com,,,KNIT HAPPENZ at MEMORY HAGLER KNITTING,205-822-7875,VESTAVIA HILLS,US,retail_store,yarn store,30426b13,http://www.knithappenz.com,"2531 Rocky Ridge Road Suite 112, Vestavia Hills, AL, United States, Alabama",Alabama,35216.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.943542,2026-01-20T04:32:14.943548
tapestryrose@live.com,,,ADELAIDE'S TAPESTRY ROSE,360-665-6050,OCEAN PARK,US,retail_store,yarn store,ac8d0778,http://WWW.TAPESTRYROSE.COM,"1401 Bay Ave Ocean Park, WA 98640",Washington,98640.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.943809,2026-01-20T04:32:14.943815
mary@yarnsetc.com,,,YARNS ETC.,919-928-8810,CHAPEL HILL,US,retail_store,yarn store,595b03cb,http://www.yarnsetc.com,"1322 Forham Blvd #4 Chapel Hill, NC 27514",North Carolina,27514.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.944308,2026-01-20T04:32:14.944314
info@uncommonthreadsyarn.com,,,UNCOMMON THREADS,650-941-1815,LOS ALTOS,US,retail_store,yarn store,9f543ec6,http://uncommonthreadsyarn.com,"293 State Street Los Altos, CA 94022",California,94022.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.944522,2026-01-20T04:32:14.944527
marjorierchurchill@hotmail.com,,,ELAINE'S YARN,810-653-9010,DAVISON,US,retail_store,yarn store,538e3035,,"219 E Flint St, Davison, MI 48423",Michigan,48423.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.944717,2026-01-20T04:32:14.944726
phebie@phebies.com,,,PHEBIE'S NEEDLEART CORNER,909-624-5250,CLAREMONT,US,retail_store,yarn store,dae43e74,http://WWW.PHEBIES2.COM,"532 W 1st St suite 210, Claremont, CA 91711, USA",California,91711.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.944932,2026-01-20T04:32:14.944937
info@seaneedles.com,,,SEA NEEDLES,302-539-0574,BETHANY BEACH,US,retail_store,yarn store,90caa8d6,http://www.seaneedles.com,"780 Garfield Pkwy, Bethany Beach, DE 19930",Delaware,19930.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.945156,2026-01-20T04:32:14.945163
hello@mountaintopyarn.com,,,MOUNTAIN TOP TAPESTRIES,- -,McCall,US,retail_store,yarn store,e2c1f2c2,http://www.kmismccall.com,"136 E Lake St Ste 2 Mccall, ID 83638",Idaho,83638.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.945364,2026-01-20T04:32:14.945370
stitchknitjax@aol.com,,,A STITCH IN TIME LLC,904-731-4082,JACKSONVILLE,US,retail_store,yarn store,cb5439d7,http://www.astitchintime.com,"5724 St. Augustine Rd.
 Jacksonville, Florida
 32207",Florida,32207.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.945631,2026-01-20T04:32:14.945637
sales@personalthreads.com,,,PERSONAL THREADS BOUTIQUE,402-391-7733,OMAHA,US,retail_store,yarn store,3caa0d26,http://www.personalthreads.com,"8600 Cass Street Omaha, NE 68114",Nebraska,68114.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.945838,2026-01-20T04:32:14.945843
carolscraftsromeny@yahoo.com,,,CAROL'S CRAFTS,315-336-3785,ROME,US,retail_store,yarn store,d55c152e,http://carolscraftsandsupplies.com,"1245 Erie Blvd West Rome, NY 13440",New York,13440.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.946066,2026-01-20T04:32:14.946071
northwind@northwindbook.com,,,NORTHWIND BOOK & FIBER INC.,715-635-6811,SPOONER,US,retail_store,yarn store,c1cb1030,http://www.northwindbook.com,"205 Walnut St Spooner, WI 54801-1322",Wisconsin,54801.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.946282,2026-01-20T04:32:14.946287
info@jenningsyarn.com,,,JENNINGS YARN & NEEDLECRAFT,360-466-3177,LA CONNER,US,retail_store,yarn store,4a4efcad,http://JENNINGSYARN.COM,"512 S First St, PO Box 250 La Conner WA 98257 USA",Washington,98257.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.946486,2026-01-20T04:32:14.946491
cherokeemaid333@yahoo.com,,,CARRICO'S CREATIVE CORNER,918-333-8933,BARTLESVILLE,US,retail_store,yarn store,155c9e80,http://WWW.YARNSATCARRICOS.COM,"Pamela Carrico, owner Bartlesville, OK 7400",Oklahoma,74006.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.946669,2026-01-20T04:32:14.946674
countrywool@gmail.com,,,COUNTRYWOOL,518-828-4554,HUDSON,US,retail_store,yarn store,71c06da7,http://WWW.COUNTRYWOOL.COM,Claudia Krisniski 59 Spring Road Hudson NY 12534,New York,12534.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.946850,2026-01-20T04:32:14.946854
contact@mangelsens.com,,,MANGELSEN'S,402-391-6225,OMAHA,US,retail_store,yarn store,4d04c2a5,http://www.mangelsens.com,"3457 S 84th St, Omaha, NE 68124, United States",Nebraska,68124.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.947064,2026-01-20T04:32:14.947070
grandco208@gmail.com,,,GRACE ROBINSON & CO.,207-865-6110,FREEPORT,US,retail_store,yarn store,a463e120,http://yarnandneedlepoint.com,"208 Route 1 South
 
 Freeport, Maine 04032",Maine,4032.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.947318,2026-01-20T04:32:14.947331
amy@ewe-niqueknits.com,,,EWE-NIQUE KNITS,248-584-3001,ROYAL OAK,US,retail_store,yarn store,380e6e86,http://ewe-niqueknits.com,"515 S. Lafayette . Royal Oak, MI 48067",Michigan,48067.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.947832,2026-01-20T04:32:14.947856
yarnbarnct@gmail.com,,,THE YARN BARN LLC,203-389-5117,WOODBRIDGE,US,retail_store,yarn store,7d712a60,http://www.theyarnbarn.com,"1666 Litchfield Turnpike #1, Woodbridge, CT 06525",Connecticut,6525.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.949189,2026-01-20T04:32:14.949266
knitonpearl@gmail.com,,,KNIT ON PEARL,307-733-5648,JACKSON,US,retail_store,yarn store,2e1e869d,http://www.knitonpearl.com,"145 W. Gill Ave Jackson, WY 83001",Wyoming,83001.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.951001,2026-01-20T04:32:14.951015
beadfiberfantasy@gmail.com,,,BEAD & FIBER FANTASY,315-690-1108,MARION,US,retail_store,yarn store,1c9ae485,http://WWW.BEADFIBERFANTASY.COM,"4849 Cory Corners, Marion, NY 14505",New York,14505.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.951401,2026-01-20T04:32:14.951413
darlene@mosaicyarnstudio.com,,,MOSAIC YARN STUDIO LTD,847-390-1013,MOUNT PROSPECT,US,retail_store,yarn store,1e2cedf6,http://www.mosaicyarnstudio.com,"109 W. Prospect Ave.Mount Prospect, IL 60056",Illinois,60056.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.952912,2026-01-20T04:32:14.952978
northeastfiberarts@gmail.com,,,NORTHEAST FIBER ARTS CENTER,802-288-8081,WILLISTON,US,retail_store,yarn store,5a51ce36,http://www.northeastfiberarts.com,"7531 Williston Rd. Williston, VT",Vermont,5495.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.953843,2026-01-20T04:32:14.953857
kt@theneedletree.com,,,THE NEEDLETREE INC,864-235-6060,GREENVILLE,US,retail_store,yarn store,f0a86ed6,http://www.theneedletree.com,"22 Tindal Ave, Greenville, SC, United States, South Carolina",South Carolina,29605.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.955199,2026-01-20T04:32:14.955212
misso@att.net,,,TAWAS BAY YARN COMPANY,989-362-4463,EAST TAWAS,US,retail_store,yarn store,5eb83bcb,,"1820 US 23 East Tawas, MI 48730",Michigan,48730.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.955533,2026-01-20T04:32:14.955540
info@atelieryarns.com,,,ATELIER YARNS,415-771-1550,SAN FRANCISCO,US,retail_store,yarn store,81e896f9,http://www.atelieryarns.com,"1818 Divisadero Street
 San Francisco, CA 94115",California,94115.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.955779,2026-01-20T04:32:14.955785
sales@emysyarns.com,,,BORDER LEATHER CORP.,619-691-1657,CHULA VISTA,US,retail_store,yarn store,311e4e57,http://emysyarns.com,"261 Broadway, Chula Vista, California 91910, United States",California,91910.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.956560,2026-01-20T04:32:14.956578
dontdropastitch@yahoo.com,,,STITCHES IN TIME,562-804-9341,BELLFLOWER,US,retail_store,yarn store,59e8b844,http://WWW.STITCHESINTIMEYARN.COM,"16525 Bellflower Blvd, Bellflower, CA 90706",California,90706.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.956951,2026-01-20T04:32:14.956958
mikebecker@dknits.com,,,DISTINCTIVE KNITS,812-926-2970,AURORA,US,retail_store,yarn store,a8708ba1,http://store.dknits.com,"322 Second St Aurora, IN 47001-1304",Indiana,47001.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.957215,2026-01-20T04:32:14.957228
heidisyarnhaven@gmail.com,,,HEIDI'S YARN HAVEN,707-462-0544,UKIAH,US,retail_store,yarn store,f329f916,http://WWW.HEIDISYARNHAVEN.COM,"180 South School Street Ukiah, California 95482",California,95482.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.957465,2026-01-20T04:32:14.957471
lorennplunkett@gmail.com,,,SEW IRRESISTIBLE,906-482-1722,HOUGHTON,US,retail_store,yarn store,bc840fdd,,"212 North Broad Street Suite B, Albertville, Alabama 35950, United States",Michigan,49931.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.957808,2026-01-20T04:32:14.957824
wool@yarnharborduluth.com,,,YARN HARBOR INC,218-724-6432,DULUTH,US,retail_store,yarn store,52fc23c1,http://WWW.YARNHARBORDULUTH.COM,"4629 E SUPERIOR ST DULUTH, MN 55804",Minnesota,55804.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.958450,2026-01-20T04:32:14.958461
yarntiques@gmail.com,,,YARNTIQUES,423-232-2933,JOHNSON CITY,US,retail_store,yarn store,19f0507a,http://www.yarntiquestn.com,"410 E. Watuaga Ave Johnson City, TN",Tennessee,37601.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.958763,2026-01-20T04:32:14.958772
