id,email,first_name,last_name,company,phone,website,address,city,state,country,postal_code,customer_type,customer_subtype,geography,engagement_level,tags,consent_status,consent_source,lifecycle,total_emails_sent,total_emails_opened,total_emails_clicked,last_email_sent_at,last_email_opened_at,is_dispatched,is_contacted,response_notes,priority,source,notes,wa_id,wa_consent_status,wa_profile_name,last_wa_inbound_at,last_wa_outbound_at,created_at,updated_at
7edbac57,gauravcarpet@gmail.com,Alka,Gupta,Gaurav Carpets,+919415286029,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415286029,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
6f2cb7d8,sachin@indiascarpets.com,Joginder,Wadhwa,Gayatri Overseas,+919812034917,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919812034917,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
8de98ccc,mi.shagufta@gmail.com,Genesis Studio,,Genesis Studio,+919389369911,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919389369911,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
685ada87,ghaffarcarpets01@gmail.com,Ghaffar Carpets,,Ghaffar Carpets,+919335038807,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919335038807,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d808ec15,ghazanrugs@gmail.com,Ghazan Rugs,,Ghazan Rugs,+919918665040,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919918665040,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
12a44b8d,globalfloor2003@gmail.com,Global Floor Furnishers,,Global Floor Furnishers,+919839141651,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839141651,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
e89f30e9,info@globaloverseas.in,Sanjay,Kumar Gupta,Global Overseas,+919839770000,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839770000,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
5b4154fb,gaurav@globalrugcompany.com,Gaurav,Dubey,Global Rug Company,+919415223321,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415223321,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
02ae6904,goelagra@yahoo.co.in,Goel Carpet & Handicrafts,,Goel Carpet & Handicrafts,+919837016678,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919837016678,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
386c8a50,gbr.ravig@gmail.com,Ravi,Gupta,Gold Berry,+919560700035,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919560700035,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
f3bb6776,goyalexportsbdh@gmail.com,Ram,Gopal Goyal,Goyal Exports,+919829022727,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919829022727,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
e5c21f4c,vijay@grfurnishing.com,Vijay,,Gr Furnishing,+919415206049,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415206049,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
baa508c6,grfoverseas@gmail.com,Ghulam,Sharfuddin Ansari,Grf Overseas,+919839049599,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839049599,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
1731c92e,grover@groverinternational.com,Rajat,Grover,Grover International,+919812055151,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919812055151,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
c19ecea4,mail.gwhome@gmail.com,Gopal,Krishna Wattal,Gwhome Private Limited,+919219659890,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919219659890,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
3955e71f,ivorycarpet@gmail.com,Wahidan,Begum,H. A. Rug Gallery,+919838816879,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919838816879,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
44853372,info@hagcarpets.com,Md.Jamiluddin,,H.A.G.Carpets Private Limited,+919830020480,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919830020480,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
755e0557,bhaskar.menon@hotmail.com,Om,Prakash,H.L.Carpets & Handicrafts,+919451138886,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919451138886,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
40a5486f,info@hafizia.com,Hafiz,Mohd. Akram,"Hafizia Art & Crafts (P) Ltd.,",+919415030462,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415030462,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ef5a562b,halirugsindia@rediffmail.com,Fakhre,Alam Ansari,Hali Rugs,+919235793436,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919235793436,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
0efb4c8c,handrugs@rediffmail.com,Hand Rugs Exports,,Hand Rugs Exports,+919670701888,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919670701888,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
67729f8c,handmaderugindia@gmail.com,Handmade Rugs India,,Handmade Rugs India,+918090612840,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918090612840,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
8178fe3c,handscarpet11@gmail.com,Imran,Ahmad,Hands,+919838111171,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919838111171,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
c93c1cf8,harish@harishinternational.com,Harish,Seghal,Harish International,+919415354057,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415354057,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ad87e252,hasanali79@yahoo.com,Hasan,Ali,Hasan Exports,+919956629572,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919956629572,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
46df5432,haseenintt2@gmail.com,Waseem,Ahmad,Haseen Carpet Centre,+919601009399,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919601009399,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
85b9b877,contact@heirloomknots.com,Heirloom Knots,,Heirloom Knots,+917827079318,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917827079318,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
4c5f8dc9,hefurnishing@gmail.com,Hemant,Singhania,Hemant Exports,+919415205693,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415205693,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
afd891a7,mail@heritageoverseas.in,Vijender,Singh Jaglan,Heritage Overseas,+919215101118,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919215101118,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
08f83b32,suryanshcbajaiswal@gmail.com,Suryansh,Jaiswal,Himalaya Carpets,+917007596907,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917007596907,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
2915c749,miran.siddiqui@gmail.com,Hindustan Rugs Company,,Hindustan Rugs Company,+919795109753,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919795109753,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d20b6e51,imran@hnjhome.com,Imran,,Hnj Home,+919050000811,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919050000811,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ac332302,homeartrugs@gmail.com,Taibullah,Ahamd,Home Art Rugs,+919415268581,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415268581,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d3a788b9,home@homecreations.in,Home,,Home Creations,+919871195556,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919871195556,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
5ad82240,hfrugs@gmail.com,Rajesh,Gupta,Home Fashions,+919839418216,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839418216,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
4e15553c,ozairtabish@gmail.com,Mohd.,Tabish Ozair,Home Interio India,+917408763363,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917408763363,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
5e43de4b,ujjwal@hometexindia.com,Ujjwal,Srivastava,Home Tex India,+919967898448,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919967898448,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
0effc877,rahul@homeinspired.in,Rahul,Gupta,Homeinspired Carpets & Decor,+919953897610,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919953897610,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
8ef156c9,husainirugs@gmail.com,Raihan,Ansari,Husaini Oriental Rugs,+919889884477,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919889884477,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d9b1df19,sales@hussainrugs.com,Shams,Alam Ansari,Hussain Rugs International,+919839049366,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839049366,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
9adb78ef,idealcarpets@gmail.com,Lalla,Ram Maurya,Ideal Carpet Industries,+919956290902,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919956290902,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
1f5b80e1,devesh@ilahome.com,Ruchi,Gupta,Ila Home Fashions,+919896500752,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919896500752,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
521761d6,imarrugs@gmail.com,Imar Rugs,,Imar Rugs,+919140277046,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919140277046,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
bd84df81,jugaldawar@yahoo.co.in,Jugal,Kishore Dawar,Indesign Rugs And Carpets,+919896127161,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919896127161,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
f28f06e8,shipping@indirugs.com,Vijender,Jaglan,Indi Rugs Private Limited,+919416016889,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919416016889,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
1fc85930,iiecarpets@gmail.com,Navin,Kant,India Imports And Exports,+919335720763,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919335720763,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
da9eef53,iag@indianartgallery.in,Suhail,Akbar,Indian Art Gallery,+919839570746,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839570746,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
427fb83d,indianartrug@gmail.com,Indian Art Rugs,,Indian Art Rugs,+918429398483,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918429398483,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
817b2e4d,indianartisticrugs@gmail.com,Indian Artistic Rugs,,Indian Artistic Rugs,+919839099671,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839099671,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
05459530,iexp.tauquir@gmail.com,Tauquir,Ahmad Ansari,Indian Export House,+919839099670,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839099670,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
fc22c36c,indianexporters@ymail.com,K.D.Ahuja,,Indian Exporters,+919910163939,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919910163939,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
f13f4267,ihh.abdul@gmail.com,Halimullah,Ansari,Indian Hand-Craft Hub,+919838299304,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919838299304,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
99d72cb5,sandeepkelanka@gmail.com,Indian Rug Company,,Indian Rug Company,+919918474555,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919918474555,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
14a89d92,indianruggallery@rediffmail.com,Indian Rug Gallery,,Indian Rug Gallery,+919389277065,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919389277065,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
216fbcaa,indianrugweavers@gmail.com,Indian Rug Weavers,,Indian Rug Weavers,+919839099672,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839099672,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d54c4dd0,indianrugsfurniture@gmail.com,Mohd.Tanveer,,Indian Rugs,+919695861696,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919695861696,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
88104926,iexp.imran@gmail.com,Indian Rugs Collection,,Indian Rugs Collection,+919839099673,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839099673,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
a1f4cd0e,info@indigolooms.com,Marij,Aziz Khan,Indigo Looms,+919565501501,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919565501501,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ff7d30dc,iqbal.khan@indorugs.com,Mohd.Javed,Khan,Indo Rugs Merchants,+919634667676,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919634667676,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
6cf39908,p.jolly@induskrafts.com,Puneet,Jolly,Indus Krafts,+919313002640,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919313002640,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
978c4bfd,infinityrugs@gmail.com,Infinity Rugs,,Infinity Rugs,+917376023248,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917376023248,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
aa81d8e0,infiniterugs1984@gmail.com,Mohd.Akhterullah,,Infinte Rugs,+919415294588,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919415294588,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
c22a6f91,ifinerugs@gmail.com,Insha Fine Rugs,,Insha Fine Rugs,+917217748726,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917217748726,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
fdbb5af1,asif@insignecarpets.com,Asifur,Rahman Mollah,Insigne Carpets Pvt. Ltd.,+919910827070,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919910827070,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
59c320ee,instyleruganddecor@gmail.com,Sabreen,Begam,Instyle Rug & Decor,+919670579067,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919670579067,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
5b67fae6,interior.rugs21@gmail.com,Interior Rugs,,Interior Rugs,+917007121425,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917007121425,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
81ce9c34,intl.allianz@gmail.com,Mohd.Ahmad,Khan,International Allianz,+919839049989,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839049989,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ff08dd1e,int.carpetproject@gmail.com,International Carpet Project,,International Carpet Project,+919651933168,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919651933168,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
20a65eeb,arif.rugsmart@gmail.com,Iqra International,,Iqra International,+919839240786,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839240786,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
ffa5e0ab,danish.izaan@gmail.com,Izaan Rugs India,,Izaan Rugs India,+919889687172,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919889687172,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
c115d628,info@izharinternationalrugs.com,Azhar,Ali,Izhar International Rugs,+918588955437,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918588955437,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
46a68763,ji.international@yahoo.com,Javed,Wani,J.I.International,+919811765574,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919811765574,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
57ed093f,jagdambacarpets@gmail.com,Jagdamba Carpets,,Jagdamba Carpets,+919672265877,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919672265877,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
c868dc29,jahanrugs@gmail.com,Ishrat,Parvez Waziri,Jahan Rugs,+919839049595,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919839049595,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
15d4dfcc,jaiexports.in@gmail.com,Jai,Devi,Jai Exports,+918173000581,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918173000581,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
9226d938,jcihouse@gmail.com,R.K.Jain,Jain,Jain Carpet Industries,+918006772363,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918006772363,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
d7f95ebf,jaipurcarpets@gmail.com,Jaipur Carpets,,Jaipur Carpets,+917379100888,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,917379100888,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
76adf19d,gv.grvvj@gmail.com,Jaipur Oriental Rugs,,Jaipur Oriental Rugs,+919799299443,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,919799299443,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
268851de,athar@jamilarugsindia.com,Akamal,Ali Ansari,Jamila Rugs India,+918874200100,,,,,India,,potential_b2b,carpet_exporter,domestic_india,new,,pending,cepc_directory,new_lead,0,0,0,,,False,False,,medium,carpet_exporter_directory,,918874200100,unknown,,,,2026-05-05T04:14:11.937982+00:00,2026-05-05T04:14:11.937982+00:00
